scharbeutz_beach_data_4h_sum
datetime;occupancy
2021-02-16 04:00:00+00:00;3.875
2021-02-16 08:00:00+00:00;23.6875
2021-02-16 12:00:00+00:00;50.25
2021-02-16 16:00:00+00:00;38.5
2021-02-16 20:00:00+00:00;27.6875
2021-02-17 00:00:00+00:00;20.25
2021-02-17 04:00:00+00:00;0.0
2021-02-17 08:00:00+00:00;15.1875
2021-02-17 12:00:00+00:00;54.6875
2021-02-17 16:00:00+00:00;53.0
2021-02-17 20:00:00+00:00;41.0625
2021-02-18 00:00:00+00:00;29.6875
2021-02-18 04:00:00+00:00;1.625
2021-02-18 08:00:00+00:00;28.375
2021-02-18 12:00:00+00:00;83.1875
2021-02-18 16:00:00+00:00;22.375
2021-02-18 20:00:00+00:00;12.5625
2021-02-19 00:00:00+00:00;8.25
2021-02-19 04:00:00+00:00;7.0625
2021-02-19 08:00:00+00:00;93.125
2021-02-19 12:00:00+00:00;287.9375
2021-02-19 16:00:00+00:00;139.4375
2021-02-19 20:00:00+00:00;124.8125
2021-02-20 00:00:00+00:00;92.8125
2021-02-20 04:00:00+00:00;19.3125
2021-02-20 08:00:00+00:00;245.375
2021-02-20 12:00:00+00:00;764.5
2021-02-20 16:00:00+00:00;208.4375
2021-02-20 20:00:00+00:00;164.0625
2021-02-21 00:00:00+00:00;115.5625
2021-02-21 04:00:00+00:00;29.5
2021-02-21 08:00:00+00:00;801.875
2021-02-21 12:00:00+00:00;1427.75
2021-02-21 16:00:00+00:00;378.9375
2021-02-21 20:00:00+00:00;353.125
2021-02-22 00:00:00+00:00;262.625
2021-02-22 04:00:00+00:00;10.25
2021-02-22 08:00:00+00:00;185.375
2021-02-22 12:00:00+00:00;361.25
2021-02-22 16:00:00+00:00;152.0625
2021-02-22 20:00:00+00:00;127.125
2021-02-23 00:00:00+00:00;94.5
2021-02-23 04:00:00+00:00;12.125
2021-02-23 08:00:00+00:00;93.75
2021-02-23 12:00:00+00:00;163.125
2021-02-23 16:00:00+00:00;11.875
2021-02-23 20:00:00+00:00;-20.5
2021-02-24 00:00:00+00:00;-16.875
2021-02-24 04:00:00+00:00;10.625
2021-02-24 08:00:00+00:00;155.9375
2021-02-24 12:00:00+00:00;442.5625
2021-02-24 16:00:00+00:00;113.0
2021-02-24 20:00:00+00:00;45.9375
2021-02-25 00:00:00+00:00;33.0
2021-02-25 04:00:00+00:00;11.9375
2021-02-25 08:00:00+00:00;198.1875
2021-02-25 12:00:00+00:00;352.4375
2021-02-25 16:00:00+00:00;155.125
2021-02-25 20:00:00+00:00;118.9375
2021-02-26 00:00:00+00:00;85.6875
2021-02-26 04:00:00+00:00;5.875
2021-02-26 08:00:00+00:00;105.375
2021-02-26 12:00:00+00:00;217.625
2021-02-26 16:00:00+00:00;65.4375
2021-02-26 20:00:00+00:00;4.4375
2021-02-27 00:00:00+00:00;125
2021-02-27 04:00:00+00:00;19.875
2021-02-27 08:00:00+00:00;148.6875
2021-02-27 12:00:00+00:00;495.3125
2021-02-27 16:00:00+00:00;179.0
2021-02-27 20:00:00+00:00;131.25
2021-02-28 00:00:00+00:00;91.25
2021-02-28 04:00:00+00:00;21.125
2021-02-28 08:00:00+00:00;262.5
2021-02-28 12:00:00+00:00;645.25
2021-02-28 16:00:00+00:00;313.375
2021-02-28 20:00:00+00:00;267.8125
2021-03-01 00:00:00+00:00;202.5
2021-03-01 04:00:00+00:00;3.0
2021-03-01 08:00:00+00:00;41.3125
2021-03-01 12:00:00+00:00;134.75
2021-03-01 16:00:00+00:00;20.75
2021-03-01 20:00:00+00:00;-12.5
2021-03-02 00:00:00+00:00;-12.0
2021-03-02 04:00:00+00:00;9.9375
2021-03-02 08:00:00+00:00;74.4375
2021-03-02 12:00:00+00:00;228.3125
2021-03-02 16:00:00+00:00;311.3125
2021-03-02 20:00:00+00:00;308.125
2021-03-03 00:00:00+00:00;230.4375
2021-03-03 04:00:00+00:00;7.5
2021-03-03 08:00:00+00:00;127.125
2021-03-03 12:00:00+00:00;404.4375
2021-03-03 16:00:00+00:00;86.8125
2021-03-03 20:00:00+00:00;49.625
2021-03-04 00:00:00+00:00;36.0
2021-03-04 04:00:00+00:00;1.3125
2021-03-04 08:00:00+00:00;17.875
2021-03-04 12:00:00+00:00;15.8125
2021-03-04 16:00:00+00:00;-14.5
2021-03-04 20:00:00+00:00;-25.5625
2021-03-05 00:00:00+00:00;-18.0
2021-03-05 04:00:00+00:00;18.0
2021-03-05 08:00:00+00:00;237.1875
2021-03-05 12:00:00+00:00;558.625
2021-03-05 16:00:00+00:00;223.3125
2021-03-05 20:00:00+00:00;164.5
2021-03-06 00:00:00+00:00;122.0
2021-03-06 04:00:00+00:00;13.5
2021-03-06 08:00:00+00:00;160.8125
2021-03-06 12:00:00+00:00;433.6875
2021-03-06 16:00:00+00:00;261.8125
2021-03-06 20:00:00+00:00;242.1875
2021-03-07 00:00:00+00:00;179.4375
2021-03-07 04:00:00+00:00;7.5625
2021-03-07 08:00:00+00:00;191.0625
2021-03-07 12:00:00+00:00;364.0
2021-03-07 16:00:00+00:00;225.0
2021-03-07 20:00:00+00:00;226.0
2021-03-08 00:00:00+00:00;170.3125
2021-03-08 04:00:00+00:00;4.9375
2021-03-08 08:00:00+00:00;157.5
2021-03-08 12:00:00+00:00;297.5625
2021-03-08 16:00:00+00:00;145.75
2021-03-08 20:00:00+00:00;138.3125
2021-03-09 00:00:00+00:00;103.5
2021-03-09 04:00:00+00:00;15.9375
2021-03-09 08:00:00+00:00;99.5625
2021-03-09 12:00:00+00:00;248.875
2021-03-09 16:00:00+00:00;190.125
2021-03-09 20:00:00+00:00;184.375
2021-03-10 00:00:00+00:00;138.0
2021-03-10 04:00:00+00:00;5.5625
2021-03-10 08:00:00+00:00;44.1875
2021-03-10 12:00:00+00:00;94.75
2021-03-10 16:00:00+00:00;36.1875
2021-03-10 20:00:00+00:00;6.4375
2021-03-11 00:00:00+00:00;3.75
2021-03-11 04:00:00+00:00;4.875
2021-03-11 08:00:00+00:00;18.25
2021-03-11 12:00:00+00:00;16.4375
2021-03-11 16:00:00+00:00;18.3125
2021-03-11 20:00:00+00:00;3.3125
2021-03-12 00:00:00+00:00;1.125
2021-03-12 04:00:00+00:00;6.4375
2021-03-12 08:00:00+00:00;45.125
2021-03-12 12:00:00+00:00;84.9375
2021-03-12 16:00:00+00:00;66.3125
2021-03-12 20:00:00+00:00;66.6875
2021-03-13 00:00:00+00:00;52.5
2021-03-13 04:00:00+00:00;6.4375
2021-03-13 08:00:00+00:00;17.25
2021-03-13 12:00:00+00:00;119.375
2021-03-13 16:00:00+00:00;77.9375
2021-03-13 20:00:00+00:00;57.75
2021-03-14 00:00:00+00:00;43.5
2021-03-14 04:00:00+00:00;7.3125
2021-03-14 08:00:00+00:00;177.8125
2021-03-14 12:00:00+00:00;334.5
2021-03-14 16:00:00+00:00;150.125
2021-03-14 20:00:00+00:00;126.1875
2021-03-15 00:00:00+00:00;93.9375
2021-03-15 04:00:00+00:00;3.625
2021-03-15 08:00:00+00:00;19.6875
2021-03-15 12:00:00+00:00;34.3125
2021-03-15 16:00:00+00:00;21.75
2021-03-15 20:00:00+00:00;15.875
2021-03-16 00:00:00+00:00;12.25
2021-03-16 04:00:00+00:00;13.625
2021-03-16 08:00:00+00:00;109.6875
2021-03-16 12:00:00+00:00;204.9375
2021-03-16 16:00:00+00:00;81.125
2021-03-16 20:00:00+00:00;66.375
2021-03-17 00:00:00+00:00;49.5
2021-03-17 04:00:00+00:00;14.1875
2021-03-17 08:00:00+00:00;102.5625
2021-03-17 12:00:00+00:00;216.5625
2021-03-17 16:00:00+00:00;107.75
2021-03-17 20:00:00+00:00;78.6875
2021-03-18 00:00:00+00:00;59.375
2021-03-18 04:00:00+00:00;5.5
2021-03-18 08:00:00+00:00;48.625
2021-03-18 12:00:00+00:00;107.75
2021-03-18 16:00:00+00:00;88.375
2021-03-18 20:00:00+00:00;77.75
2021-03-19 00:00:00+00:00;57.8125
2021-03-19 04:00:00+00:00;0.5
2021-03-19 08:00:00+00:00;17.6875
2021-03-19 12:00:00+00:00;98.0625
2021-03-19 16:00:00+00:00;81.3125
2021-03-19 20:00:00+00:00;75.4375
2021-03-20 00:00:00+00:00;51.25
2021-03-20 04:00:00+00:00;15.625
2021-03-20 08:00:00+00:00;168.1875
2021-03-20 12:00:00+00:00;368.375
2021-03-20 16:00:00+00:00;221.25
2021-03-20 20:00:00+00:00;207.625
2021-03-21 00:00:00+00:00;156.0625
2021-03-21 04:00:00+00:00;19.1875
2021-03-21 08:00:00+00:00;434.1875
2021-03-21 12:00:00+00:00;1018.5625
2021-03-21 16:00:00+00:00;499.6875
2021-03-21 20:00:00+00:00;449.0
2021-03-22 00:00:00+00:00;336.125
2021-03-22 04:00:00+00:00;13.25
2021-03-22 08:00:00+00:00;117.8125
2021-03-22 12:00:00+00:00;208.8125
2021-03-22 16:00:00+00:00;109.5
2021-03-22 20:00:00+00:00;92.25
2021-03-23 00:00:00+00:00;68.25
2021-03-23 04:00:00+00:00;6.9375
2021-03-23 08:00:00+00:00;58.625
2021-03-23 12:00:00+00:00;76.125
2021-03-23 16:00:00+00:00;76.9375
2021-03-23 20:00:00+00:00;58.8125
2021-03-24 00:00:00+00:00;42.9375
2021-03-24 04:00:00+00:00;1.1875
2021-03-24 08:00:00+00:00;80.875
2021-03-24 12:00:00+00:00;192.75
2021-03-24 16:00:00+00:00;91.125
2021-03-24 20:00:00+00:00;48.625
2021-03-25 00:00:00+00:00;36.1875
2021-03-25 04:00:00+00:00;3.1875
2021-03-25 08:00:00+00:00;151.9375
2021-03-25 12:00:00+00:00;310.25
2021-03-25 16:00:00+00:00;167.0
2021-03-25 20:00:00+00:00;114.5625
2021-03-26 00:00:00+00:00;82.75
2021-03-26 04:00:00+00:00;16.6875
2021-03-26 08:00:00+00:00;197.25
2021-03-26 12:00:00+00:00;461.9375
2021-03-26 16:00:00+00:00;338.75
2021-03-26 20:00:00+00:00;269.5625
2021-03-27 00:00:00+00:00;194.5625
2021-03-27 04:00:00+00:00;1.6875
2021-03-27 08:00:00+00:00;78.75
2021-03-27 12:00:00+00:00;198.3125
2021-03-27 16:00:00+00:00;171.1875
2021-03-27 20:00:00+00:00;130.3125
2021-03-28 00:00:00+00:00;91.125
2021-03-28 04:00:00+00:00;33.25
2021-03-28 08:00:00+00:00;343.375
2021-03-28 12:00:00+00:00;336.9375
2021-03-28 16:00:00+00:00;204.125
2021-03-28 20:00:00+00:00;194.6875
2021-03-29 00:00:00+00:00;145.5
2021-03-29 04:00:00+00:00;14.1875
2021-03-29 08:00:00+00:00;104.375
2021-03-29 12:00:00+00:00;191.5625
2021-03-29 16:00:00+00:00;143.1875
2021-03-29 20:00:00+00:00;109.125
2021-03-30 00:00:00+00:00;79.5625
2021-03-30 04:00:00+00:00;16.9375
2021-03-30 08:00:00+00:00;737.4375
2021-03-30 12:00:00+00:00;1196.5
2021-03-30 16:00:00+00:00;295.625
2021-03-30 20:00:00+00:00;167.5
2021-03-31 00:00:00+00:00;123.875
2021-03-31 04:00:00+00:00;50.625
2021-03-31 08:00:00+00:00;827.8125
2021-03-31 12:00:00+00:00;1516.0
2021-03-31 16:00:00+00:00;302.5
2021-03-31 20:00:00+00:00;117.5625
2021-04-01 00:00:00+00:00;87.0625
2021-04-01 04:00:00+00:00;-2.1875
2021-04-01 08:00:00+00:00;21.0
2021-04-01 12:00:00+00:00;65.3125
2021-04-01 16:00:00+00:00;76.9375
2021-04-01 20:00:00+00:00;76.375
2021-04-02 00:00:00+00:00;55.1875
2021-04-02 04:00:00+00:00;14.0625
2021-04-02 08:00:00+00:00;163.0
2021-04-02 12:00:00+00:00;351.25
2021-04-02 16:00:00+00:00;194.5
2021-04-02 20:00:00+00:00;166.8125
2021-04-03 00:00:00+00:00;119.0625
2021-04-03 04:00:00+00:00;22.9375
2021-04-03 08:00:00+00:00;374.9375
2021-04-03 12:00:00+00:00;608.8125
2021-04-03 16:00:00+00:00;260.375
2021-04-03 20:00:00+00:00;212.25
2021-04-04 00:00:00+00:00;158.1875
2021-04-04 04:00:00+00:00;19.375
2021-04-04 08:00:00+00:00;173.0625
2021-04-04 12:00:00+00:00;234.6875
2021-04-04 16:00:00+00:00;92.5625
2021-04-04 20:00:00+00:00;62.4375
2021-04-05 00:00:00+00:00;48.375
2021-04-05 04:00:00+00:00;11.6875
2021-04-05 08:00:00+00:00;161.6875
2021-04-05 12:00:00+00:00;223.1875
2021-04-05 16:00:00+00:00;149.5625
2021-04-05 20:00:00+00:00;122.5625
2021-04-06 00:00:00+00:00;90.9375
2021-04-06 04:00:00+00:00;35.4375
2021-04-06 08:00:00+00:00;101.125
2021-04-06 12:00:00+00:00;116.25
2021-04-06 16:00:00+00:00;80.75
2021-04-06 20:00:00+00:00;73.375
2021-04-07 00:00:00+00:00;54.4375
2021-04-07 04:00:00+00:00;4.5
2021-04-07 08:00:00+00:00;57.75
2021-04-07 12:00:00+00:00;51.1875
2021-04-07 16:00:00+00:00;7.75
2021-04-07 20:00:00+00:00;-1.5625
2021-04-08 00:00:00+00:00;0.9375
2021-04-08 04:00:00+00:00;10.8125
2021-04-08 08:00:00+00:00;162.375
2021-04-08 12:00:00+00:00;196.6875
2021-04-08 16:00:00+00:00;159.5625
2021-04-08 20:00:00+00:00;150.5625
2021-04-09 00:00:00+00:00;112.6875
2021-04-09 04:00:00+00:00;-3.375
2021-04-09 08:00:00+00:00;50.125
2021-04-09 12:00:00+00:00;0.1875
2021-04-09 16:00:00+00:00;-24.0
2021-04-09 20:00:00+00:00;-31.4375
2021-04-10 00:00:00+00:00;-25.5625
2021-04-10 04:00:00+00:00;13.25
2021-04-10 08:00:00+00:00;293.8125
2021-04-10 12:00:00+00:00;402.4375
2021-04-10 16:00:00+00:00;151.25
2021-04-10 20:00:00+00:00;141.0625
2021-04-11 00:00:00+00:00;103.1875
2021-04-11 04:00:00+00:00;6.9375
2021-04-11 08:00:00+00:00;73.875
2021-04-11 12:00:00+00:00;171.4375
2021-04-11 16:00:00+00:00;93.625
2021-04-11 20:00:00+00:00;88.3125
2021-04-12 00:00:00+00:00;65.4375
2021-04-12 04:00:00+00:00;15.375
2021-04-12 08:00:00+00:00;131.1875
2021-04-12 12:00:00+00:00;171.375
2021-04-12 16:00:00+00:00;130.4375
2021-04-12 20:00:00+00:00;106.625
2021-04-13 00:00:00+00:00;77.9375
2021-04-13 04:00:00+00:00;8.5
2021-04-13 08:00:00+00:00;105.3125
2021-04-13 12:00:00+00:00;142.0
2021-04-13 16:00:00+00:00;121.8125
2021-04-13 20:00:00+00:00;107.75
2021-04-14 00:00:00+00:00;80.0
2021-04-14 04:00:00+00:00;15.1875
2021-04-14 08:00:00+00:00;159.0625
2021-04-14 12:00:00+00:00;245.5
2021-04-14 16:00:00+00:00;58.3125
2021-04-14 20:00:00+00:00;31.375
2021-04-15 00:00:00+00:00;23.625
2021-04-15 04:00:00+00:00;11.5625
2021-04-15 08:00:00+00:00;145.625
2021-04-15 12:00:00+00:00;150.5625
2021-04-15 16:00:00+00:00;47.1875
2021-04-15 20:00:00+00:00;15.5625
2021-04-16 00:00:00+00:00;6.625
2021-04-16 04:00:00+00:00;8.625
2021-04-16 08:00:00+00:00;169.6875
2021-04-16 12:00:00+00:00;188.4375
2021-04-16 16:00:00+00:00;-37.6875
2021-04-16 20:00:00+00:00;-72.875
2021-04-17 00:00:00+00:00;-54.6875
2021-04-17 04:00:00+00:00;29.625
2021-04-17 08:00:00+00:00;218.6875
2021-04-17 12:00:00+00:00;158.4375
2021-04-17 16:00:00+00:00;-281.25
2021-04-17 20:00:00+00:00;-330.0625
2021-04-18 00:00:00+00:00;-247.375
2021-04-18 04:00:00+00:00;21.625
2021-04-18 08:00:00+00:00;318.375
2021-04-18 12:00:00+00:00;130.5
2021-04-18 16:00:00+00:00;-184.75
2021-04-18 20:00:00+00:00;-202.0
2021-04-19 00:00:00+00:00;-153.875
2021-04-19 04:00:00+00:00;3.125
2021-04-19 08:00:00+00:00;155.5
2021-04-19 12:00:00+00:00;257.3125
2021-04-19 16:00:00+00:00;107.625
2021-04-19 20:00:00+00:00;77.8125
2021-04-20 00:00:00+00:00;54.875
2021-04-20 04:00:00+00:00;33.5
2021-04-20 08:00:00+00:00;309.9375
2021-04-20 12:00:00+00:00;426.8125
2021-04-20 16:00:00+00:00;-133.5
2021-04-20 20:00:00+00:00;-221.5625
2021-04-21 00:00:00+00:00;-167.625
2021-04-21 04:00:00+00:00;22.125
2021-04-21 08:00:00+00:00;163.6875
2021-04-21 12:00:00+00:00;228.625
2021-04-21 16:00:00+00:00;188.5
2021-04-21 20:00:00+00:00;181.375
2021-04-22 00:00:00+00:00;135.125
2021-04-22 04:00:00+00:00;3.875
2021-04-22 08:00:00+00:00;22.1875
2021-04-22 12:00:00+00:00;19.1875
2021-04-22 16:00:00+00:00;-3.75
2021-04-22 20:00:00+00:00;-9.1875
2021-04-23 00:00:00+00:00;-5.8125
2021-04-23 04:00:00+00:00;23.375
2021-04-23 08:00:00+00:00;172.0625
2021-04-23 12:00:00+00:00;122.0625
2021-04-23 16:00:00+00:00;-125.5
2021-04-23 20:00:00+00:00;-168.5625
2021-04-24 00:00:00+00:00;-131.4375
2021-04-24 04:00:00+00:00;24.0
2021-04-24 08:00:00+00:00;379.6875
2021-04-24 12:00:00+00:00;557.5
2021-04-24 16:00:00+00:00;-308.0625
2021-04-24 20:00:00+00:00;-382.25
2021-04-25 00:00:00+00:00;-294.875
2021-04-25 04:00:00+00:00;28.625
2021-04-25 08:00:00+00:00;481.3125
2021-04-25 12:00:00+00:00;372.125
2021-04-25 16:00:00+00:00;-215.375
2021-04-25 20:00:00+00:00;-248.5625
2021-04-26 00:00:00+00:00;-185.5
2021-04-26 04:00:00+00:00;13.875
2021-04-26 08:00:00+00:00;117.5
2021-04-26 12:00:00+00:00;55.3125
2021-04-26 16:00:00+00:00;-31.25
2021-04-26 20:00:00+00:00;-38.0625
2021-04-27 00:00:00+00:00;-25.5625
2021-04-27 04:00:00+00:00;17.4375
2021-04-27 08:00:00+00:00;153.3125
2021-04-27 12:00:00+00:00;173.375
2021-04-27 16:00:00+00:00;61.75
2021-04-27 20:00:00+00:00;48.9375
2021-04-28 00:00:00+00:00;37.0625
2021-04-28 04:00:00+00:00;25.5
2021-04-28 08:00:00+00:00;126.6875
2021-04-28 12:00:00+00:00;184.625
2021-04-28 16:00:00+00:00;72.25
2021-04-28 20:00:00+00:00;55.125
2021-04-29 00:00:00+00:00;41.6875
2021-04-29 04:00:00+00:00;8.25
2021-04-29 08:00:00+00:00;4.4375
2021-04-29 12:00:00+00:00;-34.625
2021-04-29 16:00:00+00:00;-42.8125
2021-04-29 20:00:00+00:00;-46.6875
2021-04-30 00:00:00+00:00;-35.0625
2021-04-30 04:00:00+00:00;7.875
2021-04-30 08:00:00+00:00;65.5
2021-04-30 12:00:00+00:00;131.4375
2021-04-30 16:00:00+00:00;-24.75
2021-04-30 20:00:00+00:00;-52.625
2021-05-01 00:00:00+00:00;-44.25
2021-05-01 04:00:00+00:00;34.0625
2021-05-01 08:00:00+00:00;357.3125
2021-05-01 12:00:00+00:00;422.6875
2021-05-01 16:00:00+00:00;-19.9375
2021-05-01 20:00:00+00:00;-21.3125
2021-05-02 00:00:00+00:00;-18.625
2021-05-02 04:00:00+00:00;26.875
2021-05-02 08:00:00+00:00;197.375
2021-05-02 12:00:00+00:00;186.6875
2021-05-02 16:00:00+00:00;72.0
2021-05-02 20:00:00+00:00;64.25
2021-05-03 00:00:00+00:00;47.5625
2021-05-03 04:00:00+00:00;8.0
2021-05-03 08:00:00+00:00;46.8125
2021-05-03 12:00:00+00:00;72.375
2021-05-03 16:00:00+00:00;69.5
2021-05-03 20:00:00+00:00;68.0625
2021-05-04 00:00:00+00:00;50.5
2021-05-04 04:00:00+00:00;4.5625
2021-05-04 08:00:00+00:00;22.4375
2021-05-04 12:00:00+00:00;29.1875
2021-05-04 16:00:00+00:00;35.25
2021-05-04 20:00:00+00:00;27.375
2021-05-05 00:00:00+00:00;18.25
2021-05-05 04:00:00+00:00;2.125
2021-05-05 08:00:00+00:00;18.875
2021-05-05 12:00:00+00:00;37.25
2021-05-05 16:00:00+00:00;25.3125
2021-05-05 20:00:00+00:00;18.3125
2021-05-06 00:00:00+00:00;13.9375
2021-05-06 04:00:00+00:00;9.0625
2021-05-06 08:00:00+00:00;48.3125
2021-05-06 12:00:00+00:00;124.75
2021-05-06 16:00:00+00:00;111.875
2021-05-06 20:00:00+00:00;104.625
2021-05-07 00:00:00+00:00;78.1875
2021-05-07 04:00:00+00:00;12.4375
2021-05-07 08:00:00+00:00;30.625
2021-05-07 12:00:00+00:00;101.3125
2021-05-07 16:00:00+00:00;97.75
2021-05-07 20:00:00+00:00;97.6875
2021-05-08 00:00:00+00:00;74.4375
2021-05-08 04:00:00+00:00;30.25
2021-05-08 08:00:00+00:00;293.625
2021-05-08 12:00:00+00:00;448.0
2021-05-08 16:00:00+00:00;-103.3125
2021-05-08 20:00:00+00:00;-111.25
2021-05-09 00:00:00+00:00;-83.4375
2021-05-09 04:00:00+00:00;84.625
2021-05-09 08:00:00+00:00;2026.4375
2021-05-09 12:00:00+00:00;2560.4375
2021-05-09 16:00:00+00:00;323.5625
2021-05-09 20:00:00+00:00;92.875
2021-05-10 00:00:00+00:00;61.5
2021-05-10 04:00:00+00:00;49.5625
2021-05-10 08:00:00+00:00;842.3125
2021-05-10 12:00:00+00:00;538.3125
2021-05-10 16:00:00+00:00;-73.5
2021-05-10 20:00:00+00:00;-195.0625
2021-05-11 00:00:00+00:00;-153.375
2021-05-11 04:00:00+00:00;19.125
2021-05-11 08:00:00+00:00;92.0
2021-05-11 12:00:00+00:00;175.8125
2021-05-11 16:00:00+00:00;166.6875
2021-05-11 20:00:00+00:00;161.875
2021-05-12 00:00:00+00:00;116.6875
2021-05-12 04:00:00+00:00;15.125
2021-05-12 08:00:00+00:00;150.4375
2021-05-12 12:00:00+00:00;238.125
2021-05-12 16:00:00+00:00;-14.9375
2021-05-12 20:00:00+00:00;-9.5
2021-05-13 00:00:00+00:00;-8.0625
2021-05-13 04:00:00+00:00;13.5625
2021-05-13 08:00:00+00:00;215.75
2021-05-13 12:00:00+00:00;274.75
2021-05-13 16:00:00+00:00;316.75
2021-05-13 20:00:00+00:00;264.6875
2021-05-14 00:00:00+00:00;196.1875
2021-05-14 04:00:00+00:00;22.375
2021-05-14 08:00:00+00:00;193.5
2021-05-14 12:00:00+00:00;286.625
2021-05-14 16:00:00+00:00;128.5
2021-05-14 20:00:00+00:00;60.125
2021-05-15 00:00:00+00:00;43.5625
2021-05-15 04:00:00+00:00;62.4375
2021-05-15 08:00:00+00:00;990.25
2021-05-15 12:00:00+00:00;506.4375
2021-05-15 16:00:00+00:00;-411.9375
2021-05-15 20:00:00+00:00;-430.1875
2021-05-16 00:00:00+00:00;-332.5
2021-05-16 04:00:00+00:00;45.5
2021-05-16 08:00:00+00:00;460.9375
2021-05-16 12:00:00+00:00;218.25
2021-05-16 16:00:00+00:00;44.875
2021-05-16 20:00:00+00:00;-36.375
2021-05-17 00:00:00+00:00;-30.875
2021-05-17 04:00:00+00:00;36.5625
2021-05-17 08:00:00+00:00;248.5
2021-05-17 12:00:00+00:00;106.8125
2021-05-17 16:00:00+00:00;51.9375
2021-05-17 20:00:00+00:00;17.25
2021-05-18 00:00:00+00:00;12.8125
2021-05-18 04:00:00+00:00;44.5
2021-05-18 08:00:00+00:00;218.75
2021-05-18 12:00:00+00:00;89.3125
2021-05-18 16:00:00+00:00;29.1875
2021-05-18 20:00:00+00:00;-77.6875
2021-05-19 00:00:00+00:00;-62.0625
2021-05-19 04:00:00+00:00;40.4375
2021-05-19 08:00:00+00:00;455.4375
2021-05-19 12:00:00+00:00;373.875
2021-05-19 16:00:00+00:00;74.5625
2021-05-19 20:00:00+00:00;20.5
2021-05-20 00:00:00+00:00;14.75
2021-05-20 04:00:00+00:00;35.125
2021-05-20 08:00:00+00:00;209.75
2021-05-20 12:00:00+00:00;268.25
2021-05-20 16:00:00+00:00;-61.6875
2021-05-20 20:00:00+00:00;-251.5
2021-05-21 00:00:00+00:00;-199.6875
2021-05-21 04:00:00+00:00;14.0
2021-05-21 08:00:00+00:00;118.4375
2021-05-21 12:00:00+00:00;186.5
2021-05-21 16:00:00+00:00;-16.5
2021-05-21 20:00:00+00:00;-66.5
2021-05-22 00:00:00+00:00;-63.5
2021-05-22 04:00:00+00:00;57.875
2021-05-22 08:00:00+00:00;205.8125
2021-05-22 12:00:00+00:00;172.5
2021-05-22 16:00:00+00:00;150.3125
2021-05-22 20:00:00+00:00;108.0625
2021-05-23 00:00:00+00:00;76.625
2021-05-23 04:00:00+00:00;54.1875
2021-05-23 08:00:00+00:00;1138.75
2021-05-23 12:00:00+00:00;1281.875
2021-05-23 16:00:00+00:00;-119.125
2021-05-23 20:00:00+00:00;-244.875
2021-05-24 00:00:00+00:00;-186.375
2021-05-24 04:00:00+00:00;108.625
2021-05-24 08:00:00+00:00;1996.875
2021-05-24 12:00:00+00:00;1611.875
2021-05-24 16:00:00+00:00;-278.9375
2021-05-24 20:00:00+00:00;-495.6875
2021-05-25 00:00:00+00:00;-376.4375
2021-05-25 04:00:00+00:00;25.0
2021-05-25 08:00:00+00:00;163.4375
2021-05-25 12:00:00+00:00;245.3125
2021-05-25 16:00:00+00:00;23.0625
2021-05-25 20:00:00+00:00;-19.3125
2021-05-26 00:00:00+00:00;-16.0
2021-05-26 04:00:00+00:00;18.5
2021-05-26 08:00:00+00:00;107.125
2021-05-26 12:00:00+00:00;110.0625
2021-05-26 16:00:00+00:00;28.125
2021-05-26 20:00:00+00:00;12.0625
2021-05-27 00:00:00+00:00;2.5625
2021-05-27 04:00:00+00:00;9.1875
2021-05-27 08:00:00+00:00;129.0625
2021-05-27 12:00:00+00:00;250.5
2021-05-27 16:00:00+00:00;-1.1875
2021-05-27 20:00:00+00:00;-24.25
2021-05-28 00:00:00+00:00;-19.4375
2021-05-28 04:00:00+00:00;49.9375
2021-05-28 08:00:00+00:00;541.9375
2021-05-28 12:00:00+00:00;98.9375
2021-05-28 16:00:00+00:00;-79.125
2021-05-28 20:00:00+00:00;-135.1875
2021-05-29 00:00:00+00:00;-124.3125
2021-05-29 04:00:00+00:00;27.375
2021-05-29 08:00:00+00:00;881.5
2021-05-29 12:00:00+00:00;1944.5625
2021-05-29 16:00:00+00:00;-115.3125
2021-05-29 20:00:00+00:00;-676.625
2021-05-30 00:00:00+00:00;-560.125
2021-05-30 04:00:00+00:00;55.6875
2021-05-30 08:00:00+00:00;1531.625
2021-05-30 12:00:00+00:00;2729.3125
2021-05-30 16:00:00+00:00;46.3125
2021-05-30 20:00:00+00:00;-371.25
2021-05-31 00:00:00+00:00;-290.375
2021-05-31 04:00:00+00:00;54.0625
2021-05-31 08:00:00+00:00;1440.25
2021-05-31 12:00:00+00:00;1954.0625
2021-05-31 16:00:00+00:00;54.875
2021-05-31 20:00:00+00:00;-479.8125
2021-06-01 00:00:00+00:00;-390.75
2021-06-01 04:00:00+00:00;25.625
2021-06-01 08:00:00+00:00;604.4375
2021-06-01 12:00:00+00:00;619.875
2021-06-01 16:00:00+00:00;-190.0625
2021-06-01 20:00:00+00:00;-357.0
2021-06-02 00:00:00+00:00;-295.8125
2021-06-02 04:00:00+00:00;15.75
2021-06-02 08:00:00+00:00;256.0625
2021-06-02 12:00:00+00:00;380.3125
2021-06-02 16:00:00+00:00;97.0
2021-06-02 20:00:00+00:00;-18.0
2021-06-03 00:00:00+00:00;-30.8125
2021-06-03 04:00:00+00:00;67.0
2021-06-03 08:00:00+00:00;2081.5625
2021-06-03 12:00:00+00:00;1336.875
